Genome project	Gene stable ID
caenorhabditis_remanei	WBGene00051485
caenorhabditis_remanei	WBGene00051486
caenorhabditis_remanei	WBGene00051487
caenorhabditis_remanei	WBGene00051488
caenorhabditis_remanei	WBGene00051489
caenorhabditis_remanei	WBGene00051490
caenorhabditis_remanei	WBGene00051493
caenorhabditis_remanei	WBGene00051494
caenorhabditis_remanei	WBGene00051495
caenorhabditis_remanei	WBGene00051496
caenorhabditis_remanei	WBGene00051497
caenorhabditis_remanei	WBGene00051499
caenorhabditis_remanei	WBGene00051500
caenorhabditis_remanei	WBGene00051501
caenorhabditis_remanei	WBGene00051502
caenorhabditis_remanei	WBGene00051503
caenorhabditis_remanei	WBGene00051504
caenorhabditis_remanei	WBGene00051505
caenorhabditis_remanei	WBGene00051506
caenorhabditis_remanei	WBGene00051507
caenorhabditis_remanei	WBGene00051508
caenorhabditis_remanei	WBGene00051509
caenorhabditis_remanei	WBGene00051511
caenorhabditis_remanei	WBGene00051512
caenorhabditis_remanei	WBGene00051513
caenorhabditis_remanei	WBGene00051514
caenorhabditis_remanei	WBGene00051515
caenorhabditis_remanei	WBGene00051516
caenorhabditis_remanei	WBGene00051517
caenorhabditis_remanei	WBGene00051518
caenorhabditis_remanei	WBGene00051520
caenorhabditis_remanei	WBGene00051521
caenorhabditis_remanei	WBGene00051522
caenorhabditis_remanei	WBGene00051523
caenorhabditis_remanei	WBGene00051524
caenorhabditis_remanei	WBGene00051525
caenorhabditis_remanei	WBGene00051526
caenorhabditis_remanei	WBGene00051527
caenorhabditis_remanei	WBGene00051528
caenorhabditis_remanei	WBGene00051529
caenorhabditis_remanei	WBGene00051530
caenorhabditis_remanei	WBGene00051531
caenorhabditis_remanei	WBGene00051532
caenorhabditis_remanei	WBGene00051533
caenorhabditis_remanei	WBGene00051534
caenorhabditis_remanei	WBGene00051537
caenorhabditis_remanei	WBGene00051538
caenorhabditis_remanei	WBGene00051539
caenorhabditis_remanei	WBGene00051540
caenorhabditis_remanei	WBGene00051541
caenorhabditis_remanei	WBGene00051542
caenorhabditis_remanei	WBGene00051543
caenorhabditis_remanei	WBGene00051544
caenorhabditis_remanei	WBGene00051545
caenorhabditis_remanei	WBGene00051547
caenorhabditis_remanei	WBGene00051549
caenorhabditis_remanei	WBGene00051550
caenorhabditis_remanei	WBGene00051551
caenorhabditis_remanei	WBGene00051552
caenorhabditis_remanei	WBGene00051553
caenorhabditis_remanei	WBGene00051555
caenorhabditis_remanei	WBGene00051556
caenorhabditis_remanei	WBGene00051557
caenorhabditis_remanei	WBGene00051558
caenorhabditis_remanei	WBGene00051559
caenorhabditis_remanei	WBGene00051560
caenorhabditis_remanei	WBGene00051561
caenorhabditis_remanei	WBGene00051562
caenorhabditis_remanei	WBGene00051563
caenorhabditis_remanei	WBGene00051564
caenorhabditis_remanei	WBGene00051565
caenorhabditis_remanei	WBGene00051566
caenorhabditis_remanei	WBGene00051567
caenorhabditis_remanei	WBGene00051568
caenorhabditis_remanei	WBGene00051569
caenorhabditis_remanei	WBGene00051571
caenorhabditis_remanei	WBGene00051572
caenorhabditis_remanei	WBGene00051574
caenorhabditis_remanei	WBGene00051576
caenorhabditis_remanei	WBGene00051577
caenorhabditis_remanei	WBGene00051578
caenorhabditis_remanei	WBGene00051579
caenorhabditis_remanei	WBGene00051580
caenorhabditis_remanei	WBGene00051581
caenorhabditis_remanei	WBGene00051583
caenorhabditis_remanei	WBGene00051584
caenorhabditis_remanei	WBGene00051585
caenorhabditis_remanei	WBGene00051586
caenorhabditis_remanei	WBGene00051587
caenorhabditis_remanei	WBGene00051588
caenorhabditis_remanei	WBGene00051589
caenorhabditis_remanei	WBGene00051590
caenorhabditis_remanei	WBGene00051591
caenorhabditis_remanei	WBGene00051592
caenorhabditis_remanei	WBGene00051593
caenorhabditis_remanei	WBGene00051594
caenorhabditis_remanei	WBGene00051595
caenorhabditis_remanei	WBGene00051597
caenorhabditis_remanei	WBGene00051598
caenorhabditis_remanei	WBGene00051599
caenorhabditis_remanei	WBGene00051600
caenorhabditis_remanei	WBGene00051602
caenorhabditis_remanei	WBGene00051603
caenorhabditis_remanei	WBGene00051604
caenorhabditis_remanei	WBGene00051605
caenorhabditis_remanei	WBGene00051606
caenorhabditis_remanei	WBGene00051607
caenorhabditis_remanei	WBGene00051608
caenorhabditis_remanei	WBGene00051609
caenorhabditis_remanei	WBGene00051610
caenorhabditis_remanei	WBGene00051611
caenorhabditis_remanei	WBGene00051612
caenorhabditis_remanei	WBGene00051613
caenorhabditis_remanei	WBGene00051614
caenorhabditis_remanei	WBGene00051615
caenorhabditis_remanei	WBGene00051616
caenorhabditis_remanei	WBGene00051617
caenorhabditis_remanei	WBGene00051618
caenorhabditis_remanei	WBGene00051619
caenorhabditis_remanei	WBGene00051620
caenorhabditis_remanei	WBGene00051621
caenorhabditis_remanei	WBGene00051622
caenorhabditis_remanei	WBGene00051623
caenorhabditis_remanei	WBGene00051624
caenorhabditis_remanei	WBGene00051625
caenorhabditis_remanei	WBGene00051626
caenorhabditis_remanei	WBGene00051629
caenorhabditis_remanei	WBGene00051630
caenorhabditis_remanei	WBGene00051631
caenorhabditis_remanei	WBGene00051633
caenorhabditis_remanei	WBGene00051634
caenorhabditis_remanei	WBGene00051635
caenorhabditis_remanei	WBGene00051637
caenorhabditis_remanei	WBGene00051638
caenorhabditis_remanei	WBGene00051639
caenorhabditis_remanei	WBGene00051640
caenorhabditis_remanei	WBGene00051641
caenorhabditis_remanei	WBGene00051642
caenorhabditis_remanei	WBGene00051643
caenorhabditis_remanei	WBGene00051644
caenorhabditis_remanei	WBGene00051646
caenorhabditis_remanei	WBGene00051647
caenorhabditis_remanei	WBGene00051649
caenorhabditis_remanei	WBGene00051650
caenorhabditis_remanei	WBGene00051652
caenorhabditis_remanei	WBGene00051653
caenorhabditis_remanei	WBGene00051654
caenorhabditis_remanei	WBGene00051655
caenorhabditis_remanei	WBGene00051656
caenorhabditis_remanei	WBGene00051657
caenorhabditis_remanei	WBGene00051658
caenorhabditis_remanei	WBGene00051659
caenorhabditis_remanei	WBGene00051661
caenorhabditis_remanei	WBGene00051662
caenorhabditis_remanei	WBGene00051664
caenorhabditis_remanei	WBGene00051665
caenorhabditis_remanei	WBGene00051666
caenorhabditis_remanei	WBGene00051667
caenorhabditis_remanei	WBGene00051669
caenorhabditis_remanei	WBGene00051670
caenorhabditis_remanei	WBGene00051671
caenorhabditis_remanei	WBGene00051672
caenorhabditis_remanei	WBGene00051673
caenorhabditis_remanei	WBGene00051674
caenorhabditis_remanei	WBGene00051675
caenorhabditis_remanei	WBGene00051677
caenorhabditis_remanei	WBGene00051678
caenorhabditis_remanei	WBGene00051679
caenorhabditis_remanei	WBGene00051680
caenorhabditis_remanei	WBGene00051681
caenorhabditis_remanei	WBGene00051682
caenorhabditis_remanei	WBGene00051683
caenorhabditis_remanei	WBGene00051684
caenorhabditis_remanei	WBGene00051685
caenorhabditis_remanei	WBGene00051686
caenorhabditis_remanei	WBGene00051688
caenorhabditis_remanei	WBGene00051690
caenorhabditis_remanei	WBGene00051691
caenorhabditis_remanei	WBGene00051692
caenorhabditis_remanei	WBGene00051693
caenorhabditis_remanei	WBGene00051694
caenorhabditis_remanei	WBGene00051695
caenorhabditis_remanei	WBGene00051696
caenorhabditis_remanei	WBGene00051697
caenorhabditis_remanei	WBGene00051698
caenorhabditis_remanei	WBGene00051699
caenorhabditis_remanei	WBGene00051700
caenorhabditis_remanei	WBGene00051701
caenorhabditis_remanei	WBGene00051702
caenorhabditis_remanei	WBGene00051703
caenorhabditis_remanei	WBGene00051704
caenorhabditis_remanei	WBGene00051705
caenorhabditis_remanei	WBGene00051706
caenorhabditis_remanei	WBGene00051707
caenorhabditis_remanei	WBGene00051708
caenorhabditis_remanei	WBGene00051709
caenorhabditis_remanei	WBGene00051710
caenorhabditis_remanei	WBGene00051711
caenorhabditis_remanei	WBGene00051712
caenorhabditis_remanei	WBGene00051713
caenorhabditis_remanei	WBGene00051714
caenorhabditis_remanei	WBGene00051715
caenorhabditis_remanei	WBGene00051716
caenorhabditis_remanei	WBGene00051717
caenorhabditis_remanei	WBGene00051718
caenorhabditis_remanei	WBGene00051719
caenorhabditis_remanei	WBGene00051720
caenorhabditis_remanei	WBGene00051721
caenorhabditis_remanei	WBGene00051722
caenorhabditis_remanei	WBGene00051723
caenorhabditis_remanei	WBGene00051724
caenorhabditis_remanei	WBGene00051725
caenorhabditis_remanei	WBGene00051726
caenorhabditis_remanei	WBGene00051727
caenorhabditis_remanei	WBGene00051728
caenorhabditis_remanei	WBGene00051729
caenorhabditis_remanei	WBGene00051730
caenorhabditis_remanei	WBGene00051731
caenorhabditis_remanei	WBGene00051732
caenorhabditis_remanei	WBGene00051733
caenorhabditis_remanei	WBGene00051734
