Genome project	Gene stable ID
caenorhabditis_briggsae	WBGene00024046
caenorhabditis_briggsae	WBGene00024047
caenorhabditis_briggsae	WBGene00024048
caenorhabditis_briggsae	WBGene00024049
caenorhabditis_briggsae	WBGene00024050
caenorhabditis_briggsae	WBGene00024051
caenorhabditis_briggsae	WBGene00024052
caenorhabditis_briggsae	WBGene00024053
caenorhabditis_briggsae	WBGene00024054
caenorhabditis_briggsae	WBGene00024055
caenorhabditis_briggsae	WBGene00024056
caenorhabditis_briggsae	WBGene00024057
caenorhabditis_briggsae	WBGene00024058
caenorhabditis_briggsae	WBGene00024059
caenorhabditis_briggsae	WBGene00024060
caenorhabditis_briggsae	WBGene00024061
caenorhabditis_briggsae	WBGene00024062
caenorhabditis_briggsae	WBGene00024063
caenorhabditis_briggsae	WBGene00024064
caenorhabditis_briggsae	WBGene00024065
caenorhabditis_briggsae	WBGene00024066
caenorhabditis_briggsae	WBGene00024067
caenorhabditis_briggsae	WBGene00024068
caenorhabditis_briggsae	WBGene00024069
caenorhabditis_briggsae	WBGene00024070
caenorhabditis_briggsae	WBGene00024071
caenorhabditis_briggsae	WBGene00024072
caenorhabditis_briggsae	WBGene00024073
caenorhabditis_briggsae	WBGene00024074
caenorhabditis_briggsae	WBGene00024075
caenorhabditis_briggsae	WBGene00024076
caenorhabditis_briggsae	WBGene00024077
caenorhabditis_briggsae	WBGene00024078
caenorhabditis_briggsae	WBGene00024079
caenorhabditis_briggsae	WBGene00024080
caenorhabditis_briggsae	WBGene00024081
caenorhabditis_briggsae	WBGene00024082
caenorhabditis_briggsae	WBGene00024083
caenorhabditis_briggsae	WBGene00024084
caenorhabditis_briggsae	WBGene00024085
caenorhabditis_briggsae	WBGene00024086
caenorhabditis_briggsae	WBGene00024087
caenorhabditis_briggsae	WBGene00024088
caenorhabditis_briggsae	WBGene00024089
caenorhabditis_briggsae	WBGene00024090
caenorhabditis_briggsae	WBGene00024091
caenorhabditis_briggsae	WBGene00024093
caenorhabditis_briggsae	WBGene00024094
